"Submission Id","Fieldworker Name","Fieldworker Id","Handset Asset Code","Handset Identifier","Received","Start","End","Duration (seconds)","Latitude","Longitude","Language","Survey Version","Modified By","Modified On","Complete","Household Study ID","D0","D1","D2","D2a","D3","D4","D4a","D5","D6_Beans","D6_Beef","D6_Cabbage","D6_Cassava","D6_Chapati","D6_Chicken","D6_Fish","D6_French beans","D6_Githeri","D6_Green grams","D6_Kale/Sukuma wiki","D6_Liver","D6_Managu","D6_Mandazi","D6_Matoke","D6_Matumbo","D6_Milk","D6_Mokimo","D6_Mutton","D6_Nderema","D6_Peas","D6_Pork","D6_Potatoes","D6_Pumpkin","D6_Rice","D6_Saga","D6_Sweet potatoes","D6_Tea","D6_Terere","D6_Ugali","D6_Uji","D6_Yams","D6_Other, specify","D6a","D7","D8_Electric stove","D8_Kerosene stove","D8_Cooking gas/LPG stove","D8_Traditional solid fuel stove (non-manufactured)","D8_Manufactured solid fuel stove","D8_Three stone stove/open fire","D8_Other, specify","D8a","D9_Charcoal unprocessed","D9_Charcoal briquettes/pellets","D9_Wood","D9_Agricultural or crop residue/grass/","D9_straw/shrubs/corn cobs","D9_Animal waste/dung","D9_Processed biomass pellets/briquettes","D9_Woodchips","D9_Garbage/plastic","D9_Sawdust","D9_LPG","D9_Kerosene","D9_Electricity","D9_Other, specify","D9a","D10","D10-1","D10-2","D10-3","D11_Beans","D11_Beef","D11_Cabbage","D11_Cassava","D11_Chapati","D11_Chicken","D11_Fish","D11_French beans","D11_Githeri","D11_Green grams","D11_Kale/Sukuma wiki","D11_Liver","D11_Managu","D11_Mandazi","D11_Matoke","D11_Matumbo","D11_Milk","D11_Mokimo","D11_Mutton","D11_Nderema","D11_Peas","D11_Pork","D11_Potatoes","D11_Pumpkin","D11_Rice","D11_Saga","D11_Sweet potatoes","D11_Tea","D11_Terere","D11_Ugali","D11_Uji","D11_Yams","D11_Other, specify","D11a","D12","D13","D13a","D13-1","D13-1a","D14","KeroseneLamp","D15","E1","E2_Monitor could not be worn during entire 24 hours (excluding showering/sleeping)","E2_Monitor shut off before 24 hrs","E2_Monitor noise became louder","E2_Other, specify","E2a","Unable to Wear","UnwearableLocation_Out in public","UnwearableLocation_At work","UnwearableLocation_In the household (during chores/activities)","UnwearableLocation_Other (specify)___","E2b","WhyUnable_Did not want to draw attention to myself","WhyUnable_Too hot to wear outdoors","WhyUnable_Monitor gets in the way of my activities","WhyUnable_Other (specify)___","SpecifyWhy","E3","E3-1","E4","E5","E6","E7","F1","F2_Monitor could not be worn during entire 24 hours (excluding showering/sleeping)","F2_Monitor shut off before 24 hrs","F2_Monitor noise became louder","F2_Other, specify","ChildCompliance","WhereUnable_Out in public","WhereUnable_At school/playground","WhereUnable_In the household","WhereUnable_Other (specify)___","SpecifyWhere","WhyChildUnable_Did not want to draw attention to child","WhyChildUnable_Too hot to wear outdoors","WhyChildUnable_Monitor gets in the way when playing","WhyChildUnable_Did not want child to damage monitor","WhyChildUnable_Monitor too heavy","WhyChildUnable_Monitor noise too loud","WhyChildUnable_7. Other (specify)___","SpecifyWhyChild","F3","F4","F5","F6","H1","H2","H3","H3-1","H5","H6","H7"
"b569c4bb-b636-4d16-ba64-04cbf67bb2d5","Sharon Cherono","e9a987dd-9188-4242-a9c1-b08d5007d5bc","GEN-wJmkej1SfEah4JvA","353468102895424","16-1-2020 10:07:59","16-1-2020 12:19:43","16-1-2020 12:26:50","427","","","English","152","Sharon Cherono","16-1-2020 10:08:00","Yes","KE0003-KE01","KE06 Sharon Cherono","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"02:00","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Solar-powered lantern or flashlight",,"Never","Yes","1","0","0","1","monitor noise and discomfort wearing it","Yes","1","0","0","0",,"1","0","0","0",,"02:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","Never","No",,,,,"Yes","0","0","0","1","refused to wear it completely","0","0","0","0","0","1","0",,"00:00","No, they were in the kitchen when I was cooking MORE often than a typical day","Sometimes","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","duplicate child ECM was used also ECM00480"
"93fbfbc3-4304-4354-824a-10a015c1f09e","Joseck Erambo","4b98e8d7-706d-46f6-84ef-d39f28b64c4b","GEN-yGv-ZzVryUOgFVxn","359218092520795","15-1-2020 13:35:05","15-1-2020 16:24:56","15-1-2020 16:32:08","432","","","English","152","Joseck Erambo","15-1-2020 13:35:05","Yes","KE504-KE03","KE09 Joseck Erambo","No",,,"Cooking gas/LPG stove",,,"04:30","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","N/A","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"04:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"54adb353-97df-42f2-aff2-6546ad288767","Joan Chepng'eno","12ee5764-3e59-4abf-903a-f41f44055201","GEN-xbsVtf-PbkS95pk7","353468103074771","15-1-2020 12:21:07","15-1-2020 10:34:56","15-1-2020 10:47:27","751","0.604650000000000","34.964470000000000","English","152","Joan Chepng'eno","15-1-2020 12:21:08","Yes","KE048-KE05","KE03 Joan Chepng'eno","No",,,"Manufactured solid fuel stove","Charcoal unprocessed",,"04:00","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",,"Yes","0","0","1","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","1","0","0","0",,"01:00","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",,"No",,,"Charcoal unprocessed",,"Electricity (including solar panels)",,"Never","No",,,,,,"Yes","0","1","0","0",,"1","0","0","0",,"01:00","Yes, the same amount as a typical day","Never","1-4 Times","1-4 Times","1-4 Times","No",,,,,"Yes","0","1","0","0",,"1","0","0","0","0","0","0",,"00:00","No, they were in the kitchen when I was cooking LESS often than a typical day","Usually","1-4 Times","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no"
"1d19e190-88aa-4e6d-9864-2eb8e2340555","Seth  Owiti","d7a6aecc-4295-4228-9a53-1a98aa1c50b2","GEN-k-_GW6JiE0aeGxfe","353468102936574","14-1-2020 14:33:21","14-1-2020 13:54:10","14-1-2020 14:00:32","382","","","English","152","Seth  Owiti","14-1-2020 14:33:21","Yes","KE056-KE09","KE07 Seth Owiti","No",,,"Manufactured solid fuel stove","Charcoal unprocessed",,"03:30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","N/A","Solar-powered lantern or flashlight",,"Never","No",,,,,,"No",,,,,,,,,,,"03:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Usually","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"ef63b802-1dbb-4605-999f-04062f1ebf6e","Joan Chepng'eno","12ee5764-3e59-4abf-903a-f41f44055201","GEN-xbsVtf-PbkS95pk7","353468103074771","14-1-2020 13:21:51","14-1-2020 14:56:00","14-1-2020 15:24:54","1734","0.602808333333333","35.141578333333333","English","152","Joan Chepng'eno","14-1-2020 13:21:52","Yes","KE185-KE04","KE03 Joan Chepng'eno","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"05:00","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Wood",,"Kerosene or paraffin lamp","04:00","Never","No",,,,,,"No",,,,,,,,,,,"06:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"Yes","0","0","1","0",,"0","0","0","0","1","0","0",,"04:00","Yes, the same amount as a typical day","Always","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no"
"b6fc08ca-393e-4a3c-8298-4bf48c025b8e","Sharon Cherono","e9a987dd-9188-4242-a9c1-b08d5007d5bc","GEN-wJmkej1SfEah4JvA","353468102895424","14-1-2020 10:30:29","14-1-2020 13:10:00","14-1-2020 13:30:00","1200","0.595321666666667","34.937553333333333","English","152","Sharon Cherono","14-1-2020 10:30:29","Yes","KE210-KE04","KE06 Sharon Cherono","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"02:00","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",,"Yes","0","0","1","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","1","0","0","0",,"00:30","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"No",,,"Wood",,"Electricity (including solar panels)",,"Never","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"02:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:30","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"4b0d5c0f-4178-4510-a7ef-a70e58435a2f","Sharon Cherono","e9a987dd-9188-4242-a9c1-b08d5007d5bc","GEN-wJmkej1SfEah4JvA","353468102895424","13-1-2020 12:44:56","13-1-2020 15:34:38","13-1-2020 15:44:47","609","0.613086666666667","34.973675000000000","English","152","Sharon Cherono","13-1-2020 12:44:56","Yes","KE231-KE04","KE06 Sharon Cherono","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"01:30","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Wood",,"Solar-powered lantern or flashlight",,"Never","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"01:30","No, I was in the kitchen MORE often than a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:20","Yes, the same amount as a typical day","Usually","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"595f9d79-cd3e-4a5f-bd70-9b29a2ca55ed","Joseck Erambo","4b98e8d7-706d-46f6-84ef-d39f28b64c4b","GEN-yGv-ZzVryUOgFVxn","359218092520795","13-1-2020 10:55:19","13-1-2020 12:49:27","13-1-2020 13:55:17","3950","","","English","152","Joseck Erambo","13-1-2020 10:55:20","Yes","KE186-KE04","KE09 Joseck Erambo","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"02:30","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","N/A","Electricity (including solar panels)",,"Never","No",,,,,,"Yes","0","0","0","1","Participant felt sickly but can't know if wearing the device caused it","0","0","0","1","Participant felt sickly and tired","02:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","1-4 Times","No",,,,,"Yes","0","0","1","0",,"0","0","0","0","1","0","0",,"02:00","Yes, the same amount as a typical day","Usually","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"e4b3f77d-7037-4048-91d1-1037bc6f7752","Sharon Cherono","e9a987dd-9188-4242-a9c1-b08d5007d5bc","GEN-wJmkej1SfEah4JvA","353468102895424","13-1-2020 10:38:05","10-1-2020 15:07:45","10-1-2020 15:20:51","786","0.624376666666667","35.051510000000000","English","152","Sharon Cherono","13-1-2020 10:38:05","Yes","KE243-KE08","KE08 Ruth Jepchirchir","No",,,"Traditional solid fuel stove (non-manufactured)","straw/shrubs/corn cobs",,"03:30","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0",,"Yes","0","0","0","0","0","0","1",,,,,,,,,,,,,,,,,"03:50","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","none","No",,,"Other, specify","none","Electricity (including solar panels)",,">10 times/day","No",,,,,,"No",,,,,,,,,,,"03:50","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:30","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"71f98be8-e196-42c0-af0f-a6c41ecb0bce","Rachel  Samoei","288a0148-3c6a-4583-85e8-54829bdfccb7","GEN-Zuyk6agNj0KfcQR6","353468106845623","10-1-2020 14:47:43","10-1-2020 14:23:33","10-1-2020 14:32:42","549","","","English","152","Rachel  Samoei","10-1-2020 14:47:44","Yes","KE087-KE010","KE10 Rachel Samoei","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"02:45","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0",,"Yes","0","0","0","0","0","0","1",,,,,,,,,,,,,,,,,"02:45","Yes, the same amount as a typical day","00:00","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","none","No",,,"Other, specify","none","Solar-powered lantern or flashlight",,"Never","No",,,,,,"No",,,,,,,,,,,"02:45","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"Yes","0","1","0","0",,"1","0","0","0","0","0","0",,"01:30","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"d2e88ae2-c839-4036-ab9b-903ea616e2f3","Joan Chepng'eno","12ee5764-3e59-4abf-903a-f41f44055201","GEN-xbsVtf-PbkS95pk7","353468103074771","10-1-2020 10:13:31","8-1-2020 23:12:35","8-1-2020 23:23:35","660","","","English","152","Joan Chepng'eno","10-1-2020 10:13:32","Yes","KE508-KE03","KE03 Joan Chepng'eno","No",,,"Cooking gas/LPG stove",,,"03:30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"03:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"Yes","0","0","1","0",,"0","0","0","0","0","0","1","the child was sick she complained that the monitor was making noise ","01:00","No, they were in the kitchen when I was cooking LESS often than a typical day","Usually","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no"
"70c8ec01-3903-440e-b1eb-3c92819a12a5","Seth  Owiti","d7a6aecc-4295-4228-9a53-1a98aa1c50b2","GEN-k-_GW6JiE0aeGxfe","353468102936574","10-1-2020 07:27:22","8-1-2020 16:11:32","8-1-2020 16:31:47","1215","","","English","152","Seth  Owiti","10-1-2020 07:27:22","Yes","KE500-KE007","KE07 Seth Owiti","No",,,"Cooking gas/LPG stove",,,"03:00","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","None ","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"03:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Usually","1-4 Times","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"b3e78ebe-9399-4560-813c-3f0d6e34e208","Rachel  Samoei","288a0148-3c6a-4583-85e8-54829bdfccb7","GEN-Zuyk6agNj0KfcQR6","353468106845623","9-1-2020 14:15:13","5-12-2019 12:21:25","17-12-2019 13:05:51","1039466","","","English","152","Rachel  Samoei","9-1-2020 14:15:14","Yes","KE508-KE006","KE10 Rachel Samoei","No",,,"Cooking gas/LPG stove",,,"03:00","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"03:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"00:40","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no reasons "
"8310d944-a41f-40fa-b0ec-c6c889ca0ced","Rachel  Samoei","288a0148-3c6a-4583-85e8-54829bdfccb7","GEN-Zuyk6agNj0KfcQR6","353468106845623","9-1-2020 14:15:04","9-1-2020 15:17:28","9-1-2020 15:28:28","660","","","English","152","Rachel  Samoei","9-1-2020 14:15:04","Yes","KE026-KE10","KE10 Rachel Samoei","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"02:05","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"Yes","0","0","0","1","outside washing clothes","0","0","0","1","too heavy when bending","02:05","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"Yes","0","1","0","0",,"1","0","0","0","0","0","0",,"01:00","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","not removed "
"8d409b1c-81a2-49f8-9f10-f60e77ca2825","Joseck Erambo","4b98e8d7-706d-46f6-84ef-d39f28b64c4b","GEN-yGv-ZzVryUOgFVxn","359218092520795","9-1-2020 13:21:06","9-1-2020 15:51:01","9-1-2020 16:06:29","928","","","English","152","Joseck Erambo","9-1-2020 13:21:06","Yes","KE186-KE04","KE09 Joseck Erambo","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"04:00","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","N/A","Rechargeable flashlight, mobile, torch or lantern",,"Never","No",,,,,,"No",,,,,,,,,,,"03:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","1-4 Times","No",,,,,"No",,,,,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Usually","1-4 Times","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","N/A"
"46c721a5-6f2c-42cd-8bb2-aec56d2aa048","Joan Chepng'eno","12ee5764-3e59-4abf-903a-f41f44055201","GEN-xbsVtf-PbkS95pk7","353468103074771","9-1-2020 09:53:24","8-1-2020 02:46:43","8-1-2020 03:18:08","1885","","","English","152","Joan Chepng'eno","9-1-2020 09:53:24","Yes","KE510-KE09","KE03 Joan Chepng'eno","No",,,"Cooking gas/LPG stove",,,"04:00","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"04:00","Yes, the same amount as a typical day","Never","1-4 Times","1-4 Times","1-4 Times","No",,,,,"Yes","0","1","0","0",,"0","0","0","0","1","0","0",,"02:00","Yes, the same amount as a typical day","Always","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no "
"275469a2-8e64-413f-b7ce-9cf1640c6b05","Ruth Jepchirchir","c70dec16-3989-4de1-a428-39aa657e416a","","353566101023839","8-1-2020 16:09:17","7-1-2020 01:45:31","7-1-2020 01:51:53","382","","","English","152","Ruth Jepchirchir","8-1-2020 16:09:17","Yes","KE503-KE08","KE08 Ruth Jepchirchir","No",,,"Cooking gas/LPG stove",,,"02:30","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"Yes","0","1","0","0",,"1","0","0","1","0","0","0",,"00:30","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","nine"
"1c6b4282-41b3-4fdc-8353-2304387f77b2","Sharon Cherono","e9a987dd-9188-4242-a9c1-b08d5007d5bc","GEN-wJmkej1SfEah4JvA","353468102895424","8-1-2020 13:42:33","8-1-2020 14:24:29","8-1-2020 14:32:37","488","","","English","152","Sharon Cherono","8-1-2020 13:42:33","Yes","KE189-KE04","KE06 Sharon Cherono","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"02:00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Solar-powered lantern or flashlight",,"Never","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"02:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","Never","No",,,,,"Yes","0","1","0","0",,"1","0","0","0","0","0","0",,"00:30","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"8bea456f-a8d1-4277-9c91-8bda5ed6fd19","Ruth Jepchirchir","c70dec16-3989-4de1-a428-39aa657e416a","","353566101023839","20-12-2019 14:02:51","20-12-2019 14:57:04","20-12-2019 15:02:50","346","","","English","152","Ruth Jepchirchir","20-12-2019 14:02:52","Yes","KE270-KE08","KE08 Ruth Jepchirchir","No",,,"Traditional solid fuel stove (non-manufactured)","Wood",,"02:30","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"Never","No",,,,,,"No",,,,,,,,,,,"02:30","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"No",,,,,,,,,,,,,,"02:00","Yes, the same amount as a typical day","Usually","Never","Yes",,"No",,"Yes, the equipment may stay and field worker can return in 3 days","Other, specify","none"
"13ff6da4-4760-4fb8-bf86-3aae2490cb88","Sharon Cherono","e9a987dd-9188-4242-a9c1-b08d5007d5bc","GEN-wJmkej1SfEah4JvA","353468102895424","20-12-2019 11:23:47","20-12-2019 12:17:24","20-12-2019 12:23:39","375","","","English","152","Sharon Cherono","20-12-2019 11:23:48","Yes","KE238-KE06","KE06 Sharon Cherono","Yes","Monitor turned off before the end of the monitoring period",,"Traditional solid fuel stove (non-manufactured)","Wood",,"02:00","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Solar-powered lantern or flashlight",,"Never","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"02:00","Yes, the same amount as a typical day","Never","Never","1-4 Times","Never","Yes","0","1","0","1","No",,,,,,,,,,,,,,"00:30","Yes, the same amount as a typical day","Sometimes","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","no noticeable issues, apart from switching off earlier"
"35bc39d5-3803-46aa-8d24-60c818346622","Sharon Cherono","e9a987dd-9188-4242-a9c1-b08d5007d5bc","GEN-wJmkej1SfEah4JvA","353468102895424","19-12-2019 15:47:25","19-12-2019 16:37:31","19-12-2019 16:47:24","593","","","English","152","Sharon Cherono","19-12-2019 15:47:26","Yes","KE504-KE01","KE06 Sharon Cherono","No",,,"Cooking gas/LPG stove",,,"02:00","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"Other, specify","none","Electricity (including solar panels)",,"5-10 times/day","No",,,,,,"Yes","1","0","0","0",,"1","0","0","0",,"02:00","Yes, the same amount as a typical day","Never","Never","Never","Never","No",,,,,"Yes","0","0","1","0",,"0","0","0","0","0","0","1","the baby was too playful with the instruments  ","00:00","Yes, the same amount as a typical day","Always","Never","Yes",,"Yes","No","Yes, the equipment may stay and field worker can return in 3 days","Other, specify","the baby could not wear the ECM through out because she was too playful with it"
